Client_ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId,Income Band,Loan_to_Deposit_Ratio,CC_Utilization,Savings_Loan_Ratio,Income_Loan_Ratio,High_Loan_Flag,Low_Income_Flag,High_CC_Usage_Flag,Defaulter
IND32364,Cynthia Jones,83,29679,2017-10-09,Shawn Long,European,Human Resources Assistant IV,High,Jade,389998.68,11941.88,3,351.12,556818.44,331476.76,313719.07,186396.48,39035.61,948488.76,1,3,1,2,18,high,1.6798113940783919,0.0009003107372047754,0.5953049245364344,0.7004054666357575,1,0,0,0
IND13011,Aaron Turner,20,6455,1995-02-25,Dennis Ruiz,Asian,Assistant Manager,High,Silver,184725.65,6980.26,2,8645.24,1416842.86,1609057.23,393582.34,382006.39,66035.66,1396071.95,3,3,1,2,19,mid,0.8805422409490419,0.046800430547677435,1.1356638582096084,0.13037836099172045,0,0,0,0
IND99653,Phillip Fox,51,684,2008-07-30,Phillip Peters,European,Web Developer IV,Mid,Silver,408724.64,67128.88,1,8298.04,1714321.78,1980580.45,587984.82,1199179.57,2008.12,1813619.23,1,4,1,2,20,high,0.8655653342101982,0.020302274851102017,1.1553142892722774,0.23841769061674192,0,0,0,0
IND76462,Gloria Carpenter,70,13927,2013-09-22,Bruce Butler,American,Environmental Tech,Mid,Jade,154622.19,11249.7,2,1325.13,315275.42,279591.24,141611.15,232569.08,9280.16,364749.12,1,2,2,1,21,mid,1.1276298172731385,0.008570115268900828,0.8868158485465951,0.49043528198159164,1,0,0,0
IND42541,Carlos Cook,24,27064,1996-12-15,Samuel Fowler,Asian,Budget/Accounting Analyst II,High,Silver,79608.88,18496.0,1,3963.57,484321.96,580517.06,211867.54,161019.33,37278.03,514018.74,2,1,2,1,22,low,0.834294101823133,0.04978803809590038,1.1986180820737138,0.1643718154667779,0,0,0,0
IND33915,Jack Willis,69,10670,2001-09-17,Roger Alexander,American,Dental Hygienist,Mid,Gold,268568.86,22914.64,1,1692.88,1524878.22,1719012.0,576928.69,408324.22,21131.37,1978090.21,2,3,3,1,1,mid,0.8870666517237421,0.006303336856315596,1.1273110051192738,0.17612479232858033,0,0,0,0
IND79409,Timothy Hunter,34,9776,1999-05-25,Jason Duncan,Asian,Software Engineer III,High,Jade,482930.15,48809.2,1,9458.98,508334.96,2047305.69,979262.92,1241535.07,121035.0,1301616.99,1,4,3,1,2,high,0.2482946060447404,0.019586642044223907,4.027473707439926,0.9500234826461208,0,0,0,0
IND78167,Katherine Howell,38,12260,2014-05-26,Joshua Little,Asian,Paralegal,High,Silver,98577.63,56161.35,1,5784.79,532591.28,1472790.52,452044.62,1076595.29,51261.33,1415771.95,2,3,3,1,4,low,0.36162052403649336,0.05868258286710095,2.7653297613785,0.18509058168378087,0,0,0,0
IND70365,Billy Wagner,49,21123,2014-06-18,Anthony Berry,European,Programmer Analyst IV,Low,Gold,392641.08,53905.85,1,9447.62,1714321.78,2047305.69,854488.57,1132694.15,22579.03,1910822.86,0,5,3,2,8,high,0.8373550601340072,0.024061720632844327,1.194236527057227,0.22903581133465167,0,0,0,0
IND86656,Albert Fox,49,4389,2018-09-22,Jeremy Vasquez,European,Software Engineer IV,Mid,Jade,408476.1,18739.63,1,9458.98,336890.81,2047305.69,1446187.77,361899.67,50887.93,454809.99,0,4,3,1,9,high,0.1645532523457436,0.023156752566045474,6.077060053739489,1.2124881019684446,0,0,0,0
IND31800,Alan Cunningham,65,11474,2011-05-22,Mark Montgomery,American,Administrative Assistant II,Low,Jade,105806.97,9856.08,1,1192.21,453765.56,537259.32,158619.42,233017.04,6831.59,966530.88,1,1,3,2,10,mid,0.84459318296313,0.01126778310287325,1.1840019740942833,0.23317540839111853,0,0,0,0
IND33945,Craig Hudson,30,30124,2015-05-12,Joe Hanson,Asian,Account Coordinator,High,Gold,69401.21,3297.6,1,211.12,530889.91,226675.84,70453.3,56240.11,19972.01,468691.51,2,2,4,1,11,low,2.342066572502537,0.0030420218459876725,0.42697334287823746,0.13072617987649043,1,0,0,0
IND93906,Patricia Carr,40,36070,2008-01-06,Roger Alexander,European,Research Assistant IV,Mid,Jade,304304.44,4215.0,1,7210.53,984328.03,1746173.84,834454.75,852998.19,42174.14,1285732.08,3,3,4,2,12,high,0.5637056327887116,0.023695119191507297,1.7739755295051634,0.30914942012862373,0,0,0,0
IND15455,Juan Perez,50,24995,2000-12-12,Nicholas Cunningham,European,Accountant III,Mid,Silver,60079.88,41147.08,2,4626.59,229342.96,223456.3,188541.25,22997.38,27676.15,121301.61,2,2,1,2,13,low,1.0263436697629753,0.07700730965162865,0.9743324976082436,0.26196522334077654,1,0,0,0
IND94086,Matthew Ross,18,24379,2018-12-02,Dennis Morris,European,Office Assistant I,Mid,Gold,31919.92,2104.62,1,4631.09,786649.92,654671.2,360069.16,129063.75,2177.95,1127938.06,0,1,2,1,14,low,1.2015954249986933,0.14508463225833174,0.8322268680428684,0.04057703324933022,1,1,0,0
IND60533,Paul Simmons,42,38304,2000-04-26,Frank Brown,African,Engineer III,Mid,Jade,24695.47,2198.56,1,2961.89,238560.06,93661.63,27378.01,40649.15,22675.41,127528.41,1,1,3,1,15,low,2.547041488098792,0.11993656650646589,0.39261236607413513,0.10351887862738265,1,1,0,0
IND95299,Brandon Nelson,62,11794,2009-12-18,Joshua Ryan,European,Software Engineer IV,High,Silver,283690.35,55813.86,1,9458.98,497887.28,2047305.69,1440203.87,644540.55,90804.74,485154.49,2,3,4,1,1,mid,0.24319146973933756,0.033342621512002006,4.111986323265807,0.5697883051565641,0,0,0,0
IND52037,Joe Harper,34,21131,2020-10-26,Paul Larson,American,Computer Systems Analyst II,High,Jade,164952.71,5372.06,3,4375.43,400864.11,383486.66,331973.53,201931.48,30281.0,583585.26,1,2,1,1,2,mid,1.0453143505818057,0.02652535974386017,0.956650020485371,0.4114928362843637,1,0,0,0
IND58836,Samuel Anderson,73,16666,2017-09-01,Anthony Torres,European,Health Coach IV,Mid,Gold,265206.5,18207.99,1,2765.45,1400917.65,1017631.66,459818.75,264584.23,8843.54,918604.25,1,2,1,1,3,mid,1.3766451101013846,0.010427534730756844,0.7264036249908027,0.18930912877762007,1,0,0,0
IND52119,Margaret Sullivan,18,83,2015-02-27,Bruce Porter,Asian,Environmental Tech,High,Gold,205319.7,55892.7,1,3732.8,406934.31,1829962.99,743887.4,624865.41,36881.92,2205872.41,3,4,1,1,4,mid,0.22237297256903923,0.018180427800252835,4.4969493614412865,0.5045524411432587,0,0,0,0
IND47625,Randy Harvey,80,17789,2019-09-09,Jason Duncan,Asian,Structural Analysis Engineer,High,Jade,153074.81,32553.92,1,1960.1,378926.04,934865.44,210499.5,326893.35,38065.53,2138641.63,0,2,2,2,5,mid,0.40532682392738056,0.012804850041591756,2.467144874849074,0.4039701509984108,0,0,0,0
IND85850,Eric Thompson,24,36405,2019-01-24,Victor Martinez,European,Community Outreach Specialist,High,Gold,236726.0,46291.63,1,4390.73,141978.37,2047305.69,1210548.51,431974.68,7244.58,2380418.09,2,3,2,2,6,mid,0.06934888650197182,0.018547730208985366,14.419842089891285,1.667338470871736,0,0,0,0
IND44531,Douglas Gomez,59,12024,2017-06-27,Anthony Torres,European,Geologist I,Low,Silver,219866.95,57893.5,1,806.89,985605.6,871636.95,461454.85,138180.09,9048.01,2885490.44,2,4,3,1,7,mid,1.1307524295169538,0.0036699012576928854,0.8843668797292071,0.22307802408683755,1,0,0,0
IND30404,Samuel Peterson,73,31427,2011-07-08,Joshua Little,Asian,Web Developer II,High,Silver,89252.52,40894.27,1,3609.05,1275625.71,917669.16,553300.52,78946.54,40142.79,1816702.88,3,2,3,2,8,low,1.3900714595333337,0.04043639282749223,0.7193874755633552,0.0699676395907953,1,0,0,0
IND66163,Willie Lopez,27,12456,1996-08-30,Joshua Ryan,European,Staff Accountant I,High,Gold,91714.87,17365.92,1,6715.84,409370.9,539509.16,338515.55,182798.4,39718.13,1608167.09,1,2,3,2,9,low,0.7587839643746104,0.07322520248651934,1.3178981668753247,0.2240385669229577,0,0,0,0
IND50174,Frank Howell,69,31812,2003-09-15,Douglas Tucker,European,Marketing Manager,Mid,Jade,97272.8,63385.74,2,2911.2,710326.71,672473.83,186131.15,339719.37,45223.01,837999.69,3,3,3,1,11,low,1.0562889992963904,0.029928201615166808,0.9467106045516567,0.1369409294253613,1,0,0,0
IND25709,Patrick Perez,23,38441,2014-08-15,Victor Ramos,European,Account Coordinator,Mid,Jade,38769.12,22136.4,2,2060.07,630268.31,0.0,0.0,0.0,32172.3,563383.81,3,2,3,1,12,low,7.713310880310036,0.0531368766395297,0.0,0.06151208830170742,1,1,0,1
IND65408,Eugene Allen,49,19971,1999-08-02,Steve Diaz,Australian,Systems Administrator II,High,Jade,151622.89,6327.44,1,2335.07,498311.65,77375.93,67243.36,23627.29,29542.06,1034374.32,1,2,3,2,13,mid,6.4401376960491765,0.015400510995401084,0.15527618076905048,0.30427321876927177,1,0,0,1
IND85664,Anne Mason,65,3368,2003-07-11,Jonathan Hawkins,African,Programmer II,Low,Gold,121368.61,12271.6,1,428.4,796084.38,734785.46,407405.8,361718.15,41433.63,984173.57,3,2,4,2,14,mid,1.0834242404804468,0.003529742958004191,0.9229994678164649,0.1524569667445843,1,0,0,0
IND16777,Brandon Andrews,57,38815,2021-05-03,Adam Hernandez,European,Office Assistant II,Mid,Platinum,120699.64,20714.37,1,8147.33,1333483.38,98391.81,36979.47,15399.31,33630.58,551140.5,3,2,4,2,15,mid,7.713310880310036,0.06750086356926281,0.07378555398734288,0.0905145438779188,1,0,0,1
IND67420,Sean Thompson,27,16215,2021-04-19,Ernest Rivera,American,Food Chemist,High,Jade,67009.96,44738.49,1,3681.65,1561287.22,2047305.69,455949.98,1326814.43,94104.75,779298.17,2,3,3,2,16,low,0.762605812538622,0.054941831707677004,1.3112934394535725,0.0429196877414268,0,0,0,0
IND50127,Amanda Burke,83,14405,2003-09-04,Nicholas Cunningham,European,Recruiter,Low,Jade,96970.5,11447.0,2,2675.36,322551.54,522621.11,204503.91,298121.26,20784.64,992813.86,3,2,1,2,17,low,0.617180464414879,0.027589421240589444,1.6202716266049402,0.3006356742223718,0,0,0,0
IND86179,Gary Howard,48,30792,2005-01-22,Gregory Simmons,Asian,Research Assistant I,High,Jade,267003.9,44556.8,1,1898.92,532788.31,1599882.98,346471.47,759995.37,20617.59,1858738.59,2,2,2,2,18,mid,0.3330170495763278,0.007111956015953489,3.002849249821473,0.501144440460519,0,0,0,0
IND85625,Alan Cook,76,21949,2012-10-21,Gregory Simmons,American,Community Outreach Specialist,High,Silver,126128.01,13184.82,3,2736.66,122046.31,619711.85,283296.85,346802.56,26945.57,563428.75,3,1,3,1,19,mid,0.19694041642589144,0.021697480030823606,5.077677849681176,1.0334438539481952,0,0,0,0
IND21371,Timothy Larson,85,11552,2006-10-27,Anthony Berry,Australian,Project Manager,Low,Silver,41843.49,22510.5,3,2900.64,45830.16,1063704.14,260908.56,232610.02,19140.1,114520.07,0,1,4,1,20,low,0.04308543911177649,0.06932117590284234,23.209696775885206,0.913012066442446,0,1,0,0
IND78463,Linda Fisher,66,31539,2005-06-26,Anthony Torres,European,Geologist III,High,Silver,347255.25,42861.28,1,5430.19,302025.0,1112405.11,460693.03,709354.9,60299.24,1886984.35,2,4,1,1,21,high,0.27150630378576174,0.01563745971979557,3.6831557199465093,1.1497566388552052,0,0,0,0
IND90097,Douglas Russell,57,24166,2021-04-25,Joe Hanson,American,Tax Accountant,High,Platinum,107085.6,59011.2,2,6579.14,1051478.02,591197.27,321680.87,132236.92,92473.47,2468737.28,0,3,1,2,22,mid,1.7785569581900182,0.06143813863453033,0.5622535689692748,0.1018429276326262,1,0,0,0
IND91317,Marilyn Campbell,51,5073,1995-02-27,Victor Ramos,Asian,Media Manager III,High,Jade,217507.21,53270.12,1,1928.09,827684.74,1002810.16,990871.95,239480.62,56953.29,652250.63,0,4,1,1,1,mid,0.8253653305373717,0.008864487715765893,1.211584689586539,0.2627899237784788,0,0,0,0
IND61281,Kenneth Kelley,28,9800,2021-12-04,James Castillo,Asian,Systems Administrator II,Low,Jade,143860.59,23701.5,2,1040.35,117625.13,153872.47,100813.0,151325.62,16393.41,365977.85,2,2,2,1,2,mid,0.7644325800162136,0.007231653872463238,1.3081598183299792,1.2230429736992172,0,0,0,0
IND72001,Justin Ryan,28,31300,2005-11-12,Shawn Long,European,Help Desk Operator,Mid,Platinum,90349.76,25990.47,1,4055.92,284797.36,1227071.65,442413.59,396252.32,20467.34,1056700.61,3,1,2,2,3,low,0.23209513459780845,0.04489131963503479,4.308578020847602,0.3172422654576494,0,0,0,0
IND53908,Stephen Perry,59,8843,1999-12-12,Nicholas Cunningham,American,Statistician IV,High,Silver,176427.42,27706.32,2,3806.87,480303.43,1089442.0,248469.23,601104.4,54766.24,1954773.78,0,2,3,1,4,mid,0.4408710418352964,0.021577541509264594,2.2682369720569415,0.3673249213162502,0,0,0,0
IND38662,Wayne Fields,54,23268,2010-02-13,Benjamin Kim,Australian,Environmental Specialist,Low,Jade,85339.62,14677.02,1,4348.43,590535.99,1908522.19,381704.44,672852.79,73264.7,572708.97,2,2,3,1,8,low,0.30942055208201663,0.050954409558486326,3.231847371009771,0.1445121403277857,0,0,0,0
IND25143,Thomas Burton,78,6006,2000-08-20,Donald Reynolds,American,Health Coach I,Low,Silver,95433.87,7874.28,1,3124.0,392978.51,239051.29,118665.75,31988.16,30605.72,647400.76,1,1,3,1,9,low,1.6439087542932367,0.032734709042662645,0.6083062643595797,0.2428475535650854,1,0,0,0
IND84955,Roger Hamilton,62,31255,2020-06-06,Roger Alexander,European,Human Resources Assistant IV,Low,Jade,128311.8,31757.65,1,4977.21,590868.89,837308.15,334923.26,319541.6,46048.74,417504.89,0,1,3,2,10,mid,0.7056767443316099,0.03878996289670971,1.4170794278624492,0.2171578195339446,0,0,0,0
IND60929,Fred Lynch,36,10725,1999-08-26,Nicholas Cunningham,Asian,Programmer IV,Mid,Gold,139312.13,39531.78,1,5601.14,483612.9,2047305.69,792591.34,528029.81,64852.23,939253.75,2,2,3,2,11,mid,0.23621919390248988,0.04020568747168185,4.233356235465687,0.28806537152324646,0,0,0,0
IND76718,Ronald Watson,38,23225,2003-08-25,Victor Ramos,European,Web Developer III,High,Silver,119319.2,10576.0,1,427.9,39492.86,32052.3,19231.38,40997.8,15670.6,562130.58,0,1,3,2,12,mid,1.23213806085248,0.0035861788916940534,0.8115973162845812,3.021285290017353,1,0,0,0
IND17839,Larry Gibson,52,174,2020-04-20,Victor Martinez,Australian,Programmer Analyst III,High,Gold,482930.15,7529.28,1,8224.25,1265803.87,2047305.69,1331772.84,147297.29,25701.42,676160.31,0,5,3,1,13,high,0.6182779032777085,0.01702989548896482,1.617395662080417,0.38152051914526025,0,0,0,0
IND70507,Kathleen Carpenter,38,34108,2019-07-13,Anthony Torres,Asian,Media Manager I,High,Jade,164456.63,15224.55,1,2374.76,286993.58,484137.84,497048.19,148468.94,14911.88,184435.76,1,2,4,1,14,mid,0.5927931173634494,0.01444003799396815,1.6869291581821129,0.5730324330842786,0,0,0,0
IND60309,Charles Martin,23,13571,2018-12-01,Nicholas Cunningham,European,Computer Systems Analyst II,Low,Jade,141462.63,17063.28,1,1695.2,216353.7,455923.69,319146.58,228189.81,25975.87,847790.11,0,2,4,2,15,mid,0.47453927986383143,0.011983376726536354,2.1073070989435028,0.653848902728038,0,0,0,0
IND57420,Ronald Duncan,78,34689,2005-08-24,Steve Diaz,American,Mechanical Systems Engineer,Mid,Jade,35372.29,7869.12,1,968.51,49589.23,140517.64,102194.65,134896.93,1997.53,267621.66,2,1,3,2,1,low,0.3529039460604096,0.02738047134125409,2.833632165015828,0.713305878850995,0,1,0,0
IND73620,Robert Stewart,20,3360,2007-01-28,Victor Martinez,American,Information Systems Manager,High,Jade,138843.12,2686.18,1,5526.47,0.0,1927415.86,976557.37,317638.13,49417.73,204951.81,2,2,1,2,2,mid,0.0,0.03980370046565001,1927415860.0,138843120.0,0,0,0,0
IND18821,Kenneth Garcia,21,9398,2013-09-20,Joe Price,European,Software Test Engineer I,High,Jade,231444.0,38136.8,1,2654.66,348567.43,1504666.47,709748.33,130120.53,18695.86,1077679.1,0,3,2,2,3,mid,0.23165760433828395,0.011469988370966678,4.316715608464292,0.6639863034134134,0,0,0,0
IND65162,Keith Hansen,18,13889,2000-04-16,Joe Price,European,Speech Pathologist,High,Gold,225201.83,29087.36,2,5931.89,1119212.56,305496.55,96676.12,275526.95,54287.03,1294712.7,3,5,3,1,4,mid,3.6635849286560362,0.026340327579308185,0.27295668458817446,0.2012145305077576,1,0,0,0
IND78069,Daniel Fields,75,5791,2012-07-09,Anthony Torres,Asian,Project Manager,High,Silver,317499.06,18870.55,1,6092.89,1311917.49,407298.36,261567.75,118826.49,51714.73,1603901.66,3,2,4,1,5,high,3.2210232488512274,0.019190261479230013,0.31046034738780687,0.24201145436210975,1,0,0,0
IND15365,Andrew Diaz,28,11247,2003-08-17,Patrick Graham,American,General Manager,High,Gold,55235.7,12207.3,1,655.78,347648.93,320943.11,248001.49,60687.42,7385.66,106479.91,1,1,1,2,6,low,1.0832104447320572,0.01187239390697694,0.9231816392382348,0.15888356061132258,1,0,0,0
IND29462,Ruby Willis,85,16158,2006-09-22,Roy Rice,European,Health Coach III,High,Silver,150196.43,66077.96,2,3824.44,891587.91,578676.44,404280.8,248593.06,23281.71,409773.2,0,3,1,2,7,mid,1.5407364925022065,0.02546292195185384,0.6490402492682518,0.16845947342594686,1,0,0,0
IND22756,Rose Howard,59,43300,2020-02-19,Carl Nguyen,European,Office Assistant III,Mid,Gold,234132.48,39704.4,1,190.94,769636.08,380438.93,391006.68,79680.82,9858.67,284781.74,1,2,1,2,8,mid,2.0230213505673005,0.0008155211920382803,0.494310154359824,0.3042119331201158,1,0,0,0
IND83694,Pamela Carpenter,26,39546,2013-03-23,Patrick Graham,American,Accounting Assistant III,High,Silver,153831.92,40196.2,3,2846.98,247560.9,21912.76,25679.02,9501.24,30877.09,713172.06,3,2,2,1,9,mid,7.713310880310036,0.01850708215494494,0.08851462372081123,0.6213902089490295,1,0,0,1
IND35322,Teresa Lawson,36,31927,2020-04-14,Dennis Ruiz,American,Database Administrator I,Mid,Silver,303654.2,53198.02,2,3769.14,638684.02,151985.08,50661.69,54675.66,19502.52,1786195.56,2,2,2,1,10,high,4.202281012042229,0.012412606140759435,0.23796599727363457,0.4754372898269205,1,0,0,0
IND55869,Terry Flores,81,32822,2011-12-01,Shawn Long,European,Environmental Tech,High,Jade,438620.08,23921.84,1,9458.98,1465625.18,2047305.69,1334750.79,497671.37,37957.87,1429116.78,0,5,3,1,11,high,0.7158799911722612,0.02156531451645963,1.3968821746110542,0.2992716594161738,0,0,0,0
IND56377,Brian Robinson,31,28259,2020-07-22,Anthony Torres,European,Statistician I,Mid,Jade,259702.08,25161.0,1,5447.07,929781.18,1769348.36,610120.13,536905.71,11431.8,1205359.77,2,2,3,2,12,mid,0.5254935661592985,0.020974302473918183,1.9029728673331794,0.2793152682663298,0,0,0,0
IND15988,Rebecca Harvey,41,34024,2020-10-29,Shawn Long,European,VP Accounting,High,Platinum,208180.63,25055.52,1,2210.71,561524.38,174297.35,177251.54,61447.2,821.37,173076.08,3,2,3,2,13,mid,3.2216460937492966,0.010619191561581923,0.3104003243627635,0.37074192509550175,1,0,0,0
IND73374,Rose Howell,81,37788,2011-01-28,Shawn Wallace,European,Human Resources Assistant IV,Mid,Jade,316841.8,24151.77,1,1710.53,953280.06,82393.98,64084.21,51358.92,43798.9,302227.65,2,3,3,2,14,high,7.713310880310036,0.00539868790860711,0.08643208157901457,0.332370111326602,1,0,0,1
IND21502,Tina Young,36,14827,2020-04-09,Anthony Berry,Asian,Budget/Accounting Analyst I,Low,Silver,139581.75,16584.5,2,2091.6,860536.8,955530.72,469802.6,186089.61,22869.6,0.0,3,2,3,2,15,mid,0.9005851733363579,0.014984766884031997,1.110389141858443,0.16220311535520254,0,0,0,0
IND29427,Katherine Hudson,45,7587,1995-06-28,Joe Hanson,Australian,Systems Administrator II,Low,Silver,114326.48,13588.2,1,3798.71,41819.91,506132.0,215481.94,182808.86,12755.09,87887.57,0,2,3,2,16,mid,0.08262648857881642,0.03322686018823583,12.10265607691035,2.733781045110306,0,0,0,0
IND71580,Kathy Gilbert,27,27272,2009-07-17,Jerry Green,European,Media Manager III,Mid,Silver,122562.97,31939.18,1,383.03,46697.21,225722.82,91961.15,188576.09,4302.78,322417.49,2,2,3,1,17,mid,0.20687855039699332,0.0031251690202581655,4.833753776001741,2.6246314795973578,0,0,0,0
IND91691,Eric Thompson,50,14982,2003-03-19,Jeremy Vasquez,Asian,Account Coordinator,High,Platinum,312862.55,4803.99,3,601.28,1650803.86,1344990.1,502003.35,525303.88,5800.83,969603.15,0,3,4,1,18,high,1.2273724979630911,0.001921866321418571,0.8147485790257671,0.1895213340550819,1,0,0,0
IND45315,Marilyn Rivera,22,6423,2001-11-04,Victor Ramos,European,Programmer Analyst III,Mid,Silver,75468.52,12721.59,2,300.51,250297.39,64848.76,27020.32,39140.86,4510.83,501587.93,0,1,4,2,19,low,3.8597096712456853,0.003981925126106552,0.25908683962271106,0.3015154081250491,1,0,0,0
IND93375,Harry Medina,83,13875,1996-12-23,Jonathan Hawkins,American,Financial Advisor,Low,Silver,300114.29,21075.83,1,6228.36,1571582.47,821290.21,265100.01,305644.71,35217.92,2806283.33,2,3,3,1,20,high,1.9135531496064548,0.020753293617730453,0.5225880443152385,0.19096311872773492,1,0,0,0
IND20160,Betty Bennett,83,32643,2002-08-19,Bruce Porter,European,Statistician III,Mid,Silver,27292.53,14589.12,1,217.78,292330.37,382718.69,130287.21,155041.78,26925.21,240492.61,0,1,1,2,21,low,0.7638256946274934,0.007979472479118921,1.3091992073584446,0.09336193809298042,0,1,0,0
IND21443,Carlos Lopez,82,23741,2010-10-15,Bobby Burton,European,Quality Engineer,Low,Jade,196324.95,19666.68,3,1337.31,1576657.16,1489199.09,586983.58,285013.14,12574.71,1610318.71,1,2,2,2,22,mid,1.0587282583830155,0.006811716968160608,0.944529430263375,0.1245197464967465,1,0,0,0
IND76903,Aaron Hawkins,38,3115,2020-01-27,Stephen Payne,American,Cost Accountant,Low,Gold,42052.76,20838.51,1,412.37,573119.5,727382.03,256415.25,280225.24,22730.88,671394.6,1,1,3,2,1,low,0.7879208938005783,0.009806014877358469,1.26916293849858,0.07337520347261749,0,1,0,0
